"Armstrong Consultants, Inc.",2016-02-10 00:00:00.0,2016-04-08 00:00:00.0,9760.0000,100,0,0.0000,2016-02-10 16:32:22.68,2016-02-19 00:00:00.0,,0.0000,0.0000,2,0,Grand Junction,9,81501,2,7,006-Signed MSA,2,Closed/Won,0
Bassetti Architects,2016-02-23 00:00:00.0,2016-05-31 00:00:00.0,7000.0000,0,0,0.0000,2016-02-10 13:48:53.657,,,0.0000,0.0000,1,0,,0,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
E.E. Reed Upsell,,2016-05-30 00:00:00.0,2000.0000,0,0,0.0000,2016-02-09 17:35:45.06,,,0.0000,0.0000,1,1,Sugar Land,48,77478,2,12479,001- New Opportunity,1,Open,0
Warfel Construction,2016-02-16 00:00:00.0,2016-05-31 00:00:00.0,8520.0000,80,0,0.0000,2016-02-09 12:42:04.887,2016-02-25 00:00:00.0,,0.0000,0.0000,1,0,Petersburg,42,,2,12482,004-Proposal Sent/Reference Checks,1,Open,0
Agbayani Construction Corporation,2016-02-17 00:00:00.0,2016-05-06 16:05:58.79,0.0000,0,0,0.0000,2016-02-09 12:18:37.07,,,0.0000,0.0000,2,0,,8,,2,11,008-Cancelled/No Selection,4,Closed,0
NEFCO Upsell,,2016-02-29 00:00:00.0,1440.0000,0,0,0.0000,2016-02-08 16:11:54.307,,,0.0000,0.0000,2,1,North Quincy,23,02171,2,11,008-Cancelled/No Selection,4,Closed,0
SD Deacon Upsell,,2016-03-31 00:00:00.0,7920.0000,0,0,0.0000,2016-02-08 16:06:50.52,,,0.0000,0.0000,2,1,Portland,41,97232-2730,2,11,008-Cancelled/No Selection,4,Closed,0
ABC Supply Co Re-Connect,,,0.0000,0,0,0.0000,2016-02-08 13:08:57.113,,,0.0000,0.0000,1,0,,0,,2,12479,001- New Opportunity,1,Open,0
Lifescapes International,2016-02-08 00:00:00.0,2016-06-30 00:00:00.0,7560.0000,0,100,0.0000,2016-02-08 12:12:01.08,2016-03-01 00:00:00.0,,0.0000,0.0000,1,0,,8,,2,12482,004-Proposal Sent/Reference Checks,1,Open,0
AACE Consulting Engineers,2016-04-04 00:00:00.0,2016-06-30 00:00:00.0,0.0000,0,100,0.0000,2016-02-08 11:52:14.23,,,0.0000,0.0000,1,0,,0,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
Slack & Co Upsell,,2016-04-19 00:00:00.0,14400.0000,100,0,0.0000,2016-02-08 09:45:01.997,,,0.0000,0.0000,2,1,Houston,48,77051,2,7,006-Signed MSA,2,Closed/Won,0
Skiles Group Upsell,,2016-04-08 00:00:00.0,720.0000,100,0,0.0000,2016-02-08 09:42:36.633,,,0.0000,0.0000,2,1,Dallas,48,75243,2,7,006-Signed MSA,2,Closed/Won,0
HMFH Architects Upsell,,2016-05-10 00:00:00.0,9360.0000,100,0,0.0000,2016-02-08 09:35:45.173,,,0.0000,0.0000,2,1,Cambridge,23,02139,2,7,006-Signed MSA,2,Closed/Won,0
Key Construction,2016-02-09 00:00:00.0,2016-05-30 00:00:00.0,4500.0000,0,0,0.0000,2016-02-08 09:35:18.133,,,0.0000,0.0000,1,0,Tulsa,40,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Haskell Upsell,,2016-04-08 00:00:00.0,3600.0000,100,0,0.0000,2016-02-08 09:32:25.257,,,0.0000,0.0000,2,1,Jacksonville,13,32202,2,7,006-Signed MSA,2,Closed/Won,0
"Baskerville-Donovan, Inc.",2016-02-08 00:00:00.0,2016-05-30 00:00:00.0,5000.0000,0,0,0.0000,2016-02-05 15:54:46.153,,,0.0000,0.0000,1,0,,0,,2,12481,003-Demo Complete/Evaluating,1,Open,0
3North,,,0.0000,0,0,0.0000,2016-02-05 15:37:56.25,,,0.0000,0.0000,1,0,,0,,2,12484,009-Nurture,1,Open,0
Naples Flooring Company,2016-02-08 00:00:00.0,2016-03-31 00:00:00.0,5000.0000,0,0,0.0000,2016-02-05 13:01:31.313,,,0.0000,0.0000,2,0,Naples,13,,2,9,007-Closed Lost,3,Closed/Lost,0
Davenport Upsell,,2016-02-04 15:59:12.34,285.0000,100,0,0.0000,2016-02-04 15:59:12.34,,,0.0000,0.0000,2,1,Winston-Salem,31,27101,2,7,006-Signed MSA,2,Closed/Won,0
Bay City Boiler & Engineering Co.,2016-02-04 00:00:00.0,2016-05-31 00:00:00.0,6000.0000,0,0,0.0000,2016-02-04 10:44:40.99,2016-02-10 00:00:00.0,,0.0000,0.0000,1,0,San Francisco,8,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Weigand Construction Upsell,,2016-03-31 00:00:00.0,720.0000,0,0,0.0000,2016-02-03 11:26:34.59,,,0.0000,0.0000,2,1,Ft Wayne,19,46825,2,11,008-Cancelled/No Selection,4,Closed,0
Ulliman Schutte Upsell,,2016-03-31 00:00:00.0,1440.0000,0,0,0.0000,2016-02-03 11:23:50.94,,,0.0000,0.0000,2,1,Miamisburg,39,45342,2,11,008-Cancelled/No Selection,4,Closed,0
Shook Construction Upsell,,2016-03-31 00:00:00.0,720.0000,0,0,0.0000,2016-02-03 11:01:29.56,,,0.0000,0.0000,2,1,Dayton,39,45414,2,11,008-Cancelled/No Selection,4,Closed,0
Professional Environmental Engineers Upsell,,2016-03-31 00:00:00.0,2160.0000,0,0,0.0000,2016-02-03 10:49:18.867,,,0.0000,0.0000,2,1,St. Louis,28,63103,2,11,008-Cancelled/No Selection,4,Closed,0
"MB Contractors, Inc.",2016-02-03 00:00:00.0,2016-02-22 00:00:00.0,3540.0000,100,0,0.0000,2016-02-03 10:30:45.737,,,0.0000,0.0000,2,0,Roanoke,50,,2,7,006-Signed MSA,2,Closed/Won,0
IMC Construction Upsell,,2016-03-31 00:00:00.0,1440.0000,100,0,0.0000,2016-02-03 10:21:45.9,,,0.0000,0.0000,2,1,Malvern,42,19355,2,7,006-Signed MSA,2,Closed/Won,0
Russell Standard Corp.,2016-02-04 00:00:00.0,2016-03-29 00:00:00.0,10040.0000,100,0,0.0000,2016-02-03 10:04:45.627,,,0.0000,0.0000,2,0,Pittsburgh,42,,2,7,006-Signed MSA,2,Closed/Won,0
Thrasher,2016-02-03 00:00:00.0,2016-05-30 00:00:00.0,6000.0000,0,0,0.0000,2016-02-02 15:53:35.48,,,0.0000,0.0000,1,0,Bridgeport,54,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Freese and Nichols Upsell,,2016-03-31 00:00:00.0,720.0000,100,0,0.0000,2016-02-02 15:07:23.43,,,0.0000,0.0000,2,1,Fort Worth,48,76109-4895,2,7,006-Signed MSA,2,Closed/Won,0
CEI Architecture Upsell,,2016-03-31 00:00:00.0,2880.0000,0,0,0.0000,2016-02-02 15:01:25.603,,,0.0000,0.0000,2,1,Vancouver,56,V6G 2Z6,3,11,008-Cancelled/No Selection,4,Closed,0
"Bernardin, Lochmueller and Associates Upsell",,2016-03-29 00:00:00.0,1440.0000,100,0,0.0000,2016-02-02 12:51:24.643,,,0.0000,0.0000,2,1,Evansville,19,47715,2,7,006-Signed MSA,2,Closed/Won,0
Albert Kahn Upsell,,2016-03-31 00:00:00.0,720.0000,0,0,0.0000,2016-02-02 12:44:26.76,,,0.0000,0.0000,2,1,Detroit,26,48202-2798,2,11,008-Cancelled/No Selection,4,Closed,0
Joeris Upsell,,2016-03-31 00:00:00.0,720.0000,100,0,0.0000,2016-02-02 12:40:00.72,,,0.0000,0.0000,2,1,San Antonio,48,78216,2,7,006-Signed MSA,2,Closed/Won,0
JB Henderson Upsell,,2016-01-31 00:00:00.0,180.0000,100,0,0.0000,2016-02-01 17:13:20.383,,,0.0000,0.0000,2,1,Albuquerque,36,87123,2,7,006-Signed MSA,2,Closed/Won,0
Hunt Companies Upsell,,2016-03-31 00:00:00.0,6480.0000,0,0,0.0000,2016-02-01 11:54:01.88,,,0.0000,0.0000,2,1,El Paso,48,79902-1150,2,11,008-Cancelled/No Selection,4,Closed,0
MTech Mechanical,2016-02-03 00:00:00.0,2016-03-31 00:00:00.0,23220.0000,100,0,0.0000,2016-02-01 11:44:54.7,,,0.0000,0.0000,2,0,Denver,9,,2,7,006-Signed MSA,2,Closed/Won,0
MGAC,2016-02-01 00:00:00.0,2016-02-29 00:00:00.0,3960.0000,100,0,0.0000,2016-02-01 11:34:41.313,,,0.0000,0.0000,2,0,Washington,11,,2,7,006-Signed MSA,2,Closed/Won,0
B&I Contractors,2016-02-03 00:00:00.0,2016-03-02 00:00:00.0,13500.0000,100,0,0.0000,2016-02-01 10:51:21.363,,,0.0000,0.0000,2,0,Lehigh Acres,13,33971,2,7,006-Signed MSA,2,Closed/Won,0
Rider Levett Bucknall Upsell,,2016-03-31 00:00:00.0,720.0000,100,0,0.0000,2016-01-28 17:45:49.657,,,0.0000,0.0000,2,1,Phoenix,7,85018,2,7,006-Signed MSA,2,Closed/Won,0
Lear Construction Management Limited,2016-02-03 00:00:00.0,2016-03-31 00:00:00.0,5000.0000,0,0,0.0000,2016-01-28 17:09:15.873,,,0.0000,0.0000,2,0,Calgary,68,,3,9,007-Closed Lost,3,Closed/Lost,0
Arcadis - Canada Expansion,2016-01-31 00:00:00.0,,2000.0000,0,100,0.0000,2016-01-28 09:01:41.927,,,0.0000,0.0000,1,0,,0,,3,12484,009-Nurture,1,Open,0
FDC Construction & Fitout Pty Ltd,2016-01-31 00:00:00.0,2016-05-31 00:00:00.0,4500.0000,0,0,0.0000,2016-01-27 17:27:10.24,,,0.0000,0.0000,1,0,,27,,12,12481,003-Demo Complete/Evaluating,1,Open,0
Helix Electric Upsell,,2016-02-26 00:00:00.0,15120.0000,100,0,0.0000,2016-01-27 10:45:32.693,,,0.0000,0.0000,2,0,San Diego,8,92121,2,7,006-Signed MSA,2,Closed/Won,0
Steele & Freeman,2016-01-31 00:00:00.0,2016-05-31 00:00:00.0,3000.0000,0,100,0.0000,2016-01-27 09:35:28.617,2016-02-24 00:00:00.0,,0.0000,0.0000,1,0,Fort Worth,48,76131,2,12483,005-Contract Out For Signature,5,Pending,0
Ivey Mechanical Upsell,2016-03-31 00:00:00.0,2016-02-24 00:00:00.0,550.0000,100,0,0.0000,2016-01-26 11:22:04.353,,,0.0000,0.0000,2,1,Kosciusko,29,39090,2,7,006-Signed MSA,2,Closed/Won,0
Outside The Lines,2016-03-31 00:00:00.0,2016-04-06 00:00:00.0,4250.0000,100,0,0.0000,2016-01-25 16:51:28.873,,,0.0000,0.0000,2,0,Newport Beach,8,,2,7,006-Signed MSA,2,Closed/Won,0
WE O'Neil Additional Seats,,2016-05-30 00:00:00.0,15000.0000,80,0,0.0000,2016-01-25 14:21:25.747,,,0.0000,0.0000,1,0,,18,,2,12482,004-Proposal Sent/Reference Checks,1,Open,0
Dougherty + Dougherty,,,0.0000,0,0,0.0000,2016-01-21 16:43:59.497,,,0.0000,0.0000,1,0,Costa Mesa,8,,2,12484,009-Nurture,1,Open,0
"Water Systems Consulting, Inc.",2016-04-29 00:00:00.0,,0.0000,0,0,0.0000,2016-01-21 13:35:38.253,,,0.0000,0.0000,1,0,San Luis Obispo,8,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
Manson Construction Co. Upsell,,2016-05-30 00:00:00.0,7200.0000,0,0,0.0000,2016-01-21 12:44:48.74,,,0.0000,0.0000,1,1,Seattle,52,98124,2,12481,003-Demo Complete/Evaluating,1,Open,0
Barker Structural,,,0.0000,0,0,0.0000,2016-01-21 12:22:35.287,,,0.0000,0.0000,1,0,San Antonio,48,,2,12484,009-Nurture,1,Open,0
"Roeslein & Associates, Inc.",2016-01-31 00:00:00.0,2016-04-20 00:00:00.0,8160.0000,100,100,0.0000,2016-01-21 12:14:17.167,2016-01-13 00:00:00.0,,0.0000,0.0000,2,0,St. Louis,28,,2,7,006-Signed MSA,2,Closed/Won,0
PARC Environmental,2016-01-31 00:00:00.0,2016-05-30 00:00:00.0,15000.0000,0,0,0.0000,2016-01-21 10:38:23.643,,,0.0000,0.0000,1,0,Marina,8,,2,12481,003-Demo Complete/Evaluating,1,Open,0
AKS Engineering,2016-01-31 00:00:00.0,2016-02-29 00:00:00.0,6220.0000,100,0,0.0000,2016-01-20 17:26:44.017,,,0.0000,0.0000,2,0,Vancouver,52,,2,7,006-Signed MSA,2,Closed/Won,0
GN Architects,2016-01-31 00:00:00.0,,3000.0000,0,0,0.0000,2016-01-20 14:33:09.3,,,0.0000,0.0000,1,0,San Antonio,48,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Initial Implementation A&P,,2016-01-19 00:00:00.0,15000.0000,100,0,0.0000,2016-01-19 18:19:31.023,,,0.0000,0.0000,2,0,Minneapolis,27,,2,7,006-Signed MSA,2,Closed/Won,0
"KL&A, Inc.",,,0.0000,0,0,0.0000,2016-01-19 11:05:56.543,,,0.0000,0.0000,1,0,Golden,9,,2,12484,009-Nurture,1,Open,0
Paul J. Ford & Company - Structural Engineers Upsell,,2016-02-23 00:00:00.0,2880.0000,100,0,0.0000,2016-01-19 10:46:11.95,,,0.0000,0.0000,2,0,Columbus,39,43215,2,7,006-Signed MSA,2,Closed/Won,0
Loyd Builders,,,0.0000,0,0,0.0000,2016-01-19 10:42:03.973,,,0.0000,0.0000,1,0,Ottowa,20,,2,12484,009-Nurture,1,Open,0
"VMDO Architects, P.C. Upsell",,2016-02-09 00:00:00.0,2940.0000,100,0,0.0000,2016-01-19 10:40:12.09,,,0.0000,0.0000,2,0,Charlottesville,50,22901-5251,2,7,006-Signed MSA,2,Closed/Won,0
"Gray & Pape, Inc. Upsell",,2016-02-09 00:00:00.0,1440.0000,100,0,0.0000,2016-01-18 10:52:13.98,,,0.0000,0.0000,2,0,Cincinnati,39,,2,7,006-Signed MSA,2,Closed/Won,0
Nicholson Kovalchick Architects,2016-01-31 00:00:00.0,2016-05-30 00:00:00.0,4000.0000,0,0,0.0000,2016-01-15 14:55:34.053,,,0.0000,0.0000,1,0,Seattle,52,,2,12481,003-Demo Complete/Evaluating,1,Open,0
BBL Campus Facilities,2016-01-31 00:00:00.0,2016-03-28 00:00:00.0,6380.0000,100,0,0.0000,2016-01-15 11:27:58.74,2016-01-25 00:00:00.0,,0.0000,0.0000,2,0,Albany,38,,2,7,006-Signed MSA,2,Closed/Won,0
Harkins Builders,2016-01-31 00:00:00.0,,0.0000,0,0,0.0000,2016-01-13 16:40:46.89,,,0.0000,0.0000,1,0,Marriottsville,24,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
Oz Directional Drilling,2016-01-31 00:00:00.0,2016-02-29 00:00:00.0,5000.0000,0,0,0.0000,2016-01-13 10:43:19.91,,,0.0000,0.0000,2,0,Scottsdale,7,,2,9,007-Closed Lost,3,Closed/Lost,0
Valley Electric Company COINS/Cosential Financial Data Connector,,2016-05-30 00:00:00.0,3000.0000,80,0,0.0000,2016-01-13 05:41:38.477,,,0.0000,0.0000,1,0,,0,,2,12482,004-Proposal Sent/Reference Checks,1,Open,0
MBH Architects,2016-01-31 00:00:00.0,,0.0000,0,0,0.0000,2016-01-12 16:32:44.85,,,0.0000,0.0000,1,0,Almeda,8,,2,12481,003-Demo Complete/Evaluating,1,Open,0
AOI Corporation,2016-01-31 00:00:00.0,2016-05-30 00:00:00.0,15000.0000,0,0,0.0000,2016-01-11 17:24:05.873,,,0.0000,0.0000,1,0,Omaha,33,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Kier & Wright Civil Engineers,2016-01-31 00:00:00.0,,4500.0000,0,0,0.0000,2016-01-11 16:24:34.53,,,0.0000,0.0000,1,0,Santa Clara,8,,2,12484,009-Nurture,1,Open,0
"Groom Construction Co., Inc.",2016-01-31 00:00:00.0,2016-05-30 00:00:00.0,4500.0000,0,0,0.0000,2016-01-11 13:01:51.463,,,0.0000,0.0000,1,0,Salem,23,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Kroeschell Inc.,2016-01-31 00:00:00.0,2016-05-31 00:00:00.0,3810.0000,0,0,0.0000,2016-01-08 15:19:38.853,,,0.0000,0.0000,1,0,Arlington Heights,18,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Glumac,2016-01-31 00:00:00.0,2016-01-31 00:00:00.0,3160.0000,100,0,0.0000,2016-01-08 13:07:41.277,,,0.0000,0.0000,2,0,Los Angeles,8,,2,7,006-Signed MSA,2,Closed/Won,0
Meyer Najem Construction,2016-01-31 00:00:00.0,2016-02-26 00:00:00.0,6260.0000,100,0,0.0000,2016-01-07 16:03:16.36,,,0.0000,0.0000,2,0,Fishers,19,,2,7,006-Signed MSA,2,Closed/Won,0
Faith Group LLC,2016-03-28 00:00:00.0,2016-05-16 00:00:00.0,7600.0000,100,100,0.0000,2016-01-07 14:15:38.283,2016-03-28 00:00:00.0,2016-04-29 00:00:00.0,0.0000,0.0000,2,0,St. Louis,28,63143,2,7,006-Signed MSA,2,Closed/Won,0
KHS&S,2016-01-31 00:00:00.0,2016-04-04 00:00:00.0,4730.0000,100,0,0.0000,2016-01-07 08:56:25.723,2016-03-23 00:00:00.0,,0.0000,0.0000,2,0,Anaheim,8,,2,7,006-Signed MSA,2,Closed/Won,0
Alberici Final Implementation and Licensing,,2016-05-30 00:00:00.0,50000.0000,80,0,0.0000,2016-01-06 15:55:18.96,,,0.0000,0.0000,1,0,,0,,2,12482,004-Proposal Sent/Reference Checks,1,Open,0
Technical Towers and SJW Commercial Concrete,,,0.0000,0,0,0.0000,2016-01-06 15:27:56.137,,,0.0000,0.0000,1,0,Midlothian,50,,2,12484,009-Nurture,1,Open,0
Gibbs Construction,2016-01-31 00:00:00.0,2016-01-22 00:00:00.0,4940.0000,100,0,0.0000,2016-01-06 10:35:15.37,,,0.0000,0.0000,2,0,New Orleans,22,,2,7,006-Signed MSA,2,Closed/Won,0
Sverdrup Engineering Services,2016-01-31 00:00:00.0,2016-01-07 00:00:00.0,2240.0000,100,0,0.0000,2016-01-06 09:18:10.89,,,0.0000,0.0000,2,0,Tucson,7,,2,7,006-Signed MSA,2,Closed/Won,0
Universal Construction Co. Inc,2016-01-31 00:00:00.0,2016-02-26 00:00:00.0,2940.0000,100,0,0.0000,2016-01-05 15:09:06.377,,,0.0000,0.0000,2,0,Lenexa,20,,2,7,006-Signed MSA,2,Closed/Won,0
"Aria Environmental, Inc.",,,0.0000,0,0,0.0000,2016-01-05 09:24:37.417,,,0.0000,0.0000,1,0,,0,,2,12484,009-Nurture,1,Open,0
Guarantee Electrical,2016-01-31 00:00:00.0,2016-05-30 00:00:00.0,46000.0000,0,100,0.0000,2016-01-04 12:36:04.193,,,0.0000,0.0000,2,0,St. Louis,28,,2,11,008-Cancelled/No Selection,4,Closed,0
CERM Reactivate Cosential,,2016-05-30 00:00:00.0,3600.0000,80,0,0.0000,2015-12-29 16:55:46.1,,,0.0000,0.0000,1,0,,0,,2,12482,004-Proposal Sent/Reference Checks,1,Open,0
"Ecotech refrigeration & hvac, Inc.",,2015-12-30 00:00:00.0,12540.0000,100,0,0.0000,2015-12-29 16:16:43.633,,,0.0000,0.0000,2,0,Anaheim,8,,2,7,006-Signed MSA,2,Closed/Won,0
Systems West Engineers,,2016-06-30 00:00:00.0,5000.0000,0,0,0.0000,2015-12-29 12:15:49.237,,,0.0000,0.0000,1,0,Eugene,41,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
Lease Crutcher Lewis - CRM Upsell,,2016-05-30 00:00:00.0,3600.0000,0,0,0.0000,2015-12-23 11:28:07.387,,,0.0000,0.0000,1,0,,41,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Alberici Constructors Scoping and Implementation Planning,,2016-01-06 00:00:00.0,10000.0000,100,0,0.0000,2015-12-22 22:00:45.76,,,0.0000,0.0000,2,0,,0,,2,7,006-Signed MSA,2,Closed/Won,0
CRB,,,25000.0000,0,0,0.0000,2015-12-22 16:00:14.407,,,0.0000,0.0000,1,0,,0,,2,12484,009-Nurture,1,Open,0
O'Donnell & Naccarato,,2016-02-26 00:00:00.0,15680.0000,100,0,0.0000,2015-12-22 10:43:09.063,,,0.0000,0.0000,2,0,Philadelphia,42,,2,7,006-Signed MSA,2,Closed/Won,0
"VMDO Architects, P.C.",,2015-12-21 00:00:00.0,15540.0000,100,0,0.0000,2015-12-21 12:28:02.487,,,0.0000,0.0000,2,0,,0,,2,7,006-Signed MSA,2,Closed/Won,0
McAlvain Group of Companies,2015-10-01 00:00:00.0,2016-05-31 00:00:00.0,7800.0000,0,100,0.0000,2015-12-21 11:50:12.767,2016-05-12 00:00:00.0,,0.0000,0.0000,1,0,Boise,,,2,12483,005-Contract Out For Signature,5,Pending,0
Sundt - Deltek CRM Replacement,,2016-03-10 00:00:00.0,49650.0000,100,0,0.0000,2015-12-18 14:24:59.333,,,0.0000,0.0000,2,0,Tempe,7,,2,7,006-Signed MSA,2,Closed/Won,0
McShane Companies,,2016-05-31 00:00:00.0,15000.0000,0,0,0.0000,2015-12-17 15:58:48.523,,,0.0000,0.0000,1,0,Rosemont,18,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Hilliard Architects,,,4500.0000,0,0,0.0000,2015-12-17 15:32:55.433,,,0.0000,0.0000,1,0,Oakland,8,,2,12484,009-Nurture,1,Open,0
Howard Shockey & Sons Inc,,2015-12-23 00:00:00.0,7910.2400,100,0,0.0000,2015-12-17 15:31:29.023,,,0.0000,0.0000,2,0,Winchester,50,,2,7,006-Signed MSA,2,Closed/Won,0
"Schaumburg & Polk, Inc.",,,2160.0000,0,0,0.0000,2015-12-17 13:33:10.26,2015-12-17 00:00:00.0,,0.0000,0.0000,1,0,,48,,2,12481,003-Demo Complete/Evaluating,1,Open,0
SWA Group,,,0.0000,0,0,0.0000,2015-12-17 11:44:56.25,,,0.0000,0.0000,1,0,Dallas,48,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
Advanced Structural Design,,,0.0000,0,0,0.0000,2015-12-17 11:17:59.957,,,0.0000,0.0000,1,0,Orlando,13,,2,12484,009-Nurture,1,Open,0
Shureline Industrial Contractors,,,0.0000,0,0,0.0000,2015-12-17 10:16:08.9,,,0.0000,0.0000,1,0,Kenton,12,,2,12484,009-Nurture,1,Open,0
J.M. Cope,,2015-12-18 00:00:00.0,2240.0000,100,0,0.0000,2015-12-17 09:57:01.817,,,0.0000,0.0000,2,0,Rock Hill,45,,2,7,006-Signed MSA,2,Closed/Won,0
Alliance Construction,,2015-12-17 00:00:00.0,2200.0000,100,0,0.0000,2015-12-16 17:37:06.43,,,0.0000,0.0000,2,0,Denver,9,,2,7,006-Signed MSA,2,Closed/Won,0
Elements Hospitality,,2015-12-30 00:00:00.0,6960.0000,100,0,0.0000,2015-12-16 13:07:26.47,,,0.0000,0.0000,2,0,Lynden,52,,2,7,006-Signed MSA,2,Closed/Won,0
Enterprise Rate,,2016-05-30 00:00:00.0,30000.0000,0,0,0.0000,2015-12-14 18:07:57.573,,,0.0000,0.0000,1,0,,0,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
ACIS,,2016-01-14 00:00:00.0,18000.0000,100,0,0.0000,2015-12-14 11:13:21.703,,,0.0000,0.0000,2,0,McKinney,48,75069,2,7,006-Signed MSA,2,Closed/Won,0
Marketlink,,2015-12-11 00:00:00.0,0.0000,100,0,0.0000,2015-12-11 12:51:55.057,,,0.0000,0.0000,2,0,,0,,2,7,006-Signed MSA,2,Closed/Won,0
"Legat & Kingscott, LLC",,,4500.0000,0,0,0.0000,2015-12-09 14:15:14.213,,,0.0000,0.0000,1,0,Columbus,39,,2,12484,009-Nurture,1,Open,0
Surface 678,,,0.0000,0,0,0.0000,2015-12-09 10:22:28.653,2015-12-09 00:00:00.0,,0.0000,0.0000,1,0,,8,,2,12484,009-Nurture,1,Open,0
BAR Architects Upsell,2016-04-12 00:00:00.0,2016-05-10 00:00:00.0,200.0000,100,100,0.0000,2015-12-07 16:41:53.65,2016-04-07 00:00:00.0,,0.0000,0.0000,2,1,San Francisco,8,94109-5308,2,7,006-Signed MSA,2,Closed/Won,0
Lunacon,,2016-01-19 00:00:00.0,4220.0000,100,0,0.0000,2015-12-07 09:13:02.55,,,0.0000,0.0000,2,0,Palmetto Bay,13,,2,7,006-Signed MSA,2,Closed/Won,0
PEC Upsell to Enterprise,,2016-01-11 00:00:00.0,31000.0000,100,0,0.0000,2015-12-04 17:19:55.4,,,0.0000,0.0000,2,0,,0,,2,7,006-Signed MSA,2,Closed/Won,0
Skidmore Owings & Merrill LLP,2015-12-02 00:00:00.0,2016-09-01 00:00:00.0,0.0000,0,100,0.0000,2015-12-03 15:26:16.32,2015-12-02 00:00:00.0,,0.0000,0.0000,1,1,Chicago,18,60604,2,12484,009-Nurture,1,Open,0
Waterleaf Architecture,,2016-04-25 17:10:46.06,0.0000,0,100,0.0000,2015-12-03 14:55:52.31,,,0.0000,0.0000,2,0,Portland,41,,2,11,008-Cancelled/No Selection,4,Closed,0
Helix Electric,,2015-12-02 00:00:00.0,7200.0000,100,0,0.0000,2015-12-02 16:01:33.137,,,0.0000,0.0000,2,0,,0,,2,7,006-Signed MSA,2,Closed/Won,0
Maxson Associates,,2016-03-04 00:00:00.0,4780.0000,100,0,0.0000,2015-11-30 16:18:30.987,,,0.0000,0.0000,2,0,,0,,2,7,006-Signed MSA,2,Closed/Won,0
Cutler Associates,,2015-11-30 00:00:00.0,720.0000,100,0,0.0000,2015-11-30 11:02:23.377,,,0.0000,0.0000,2,0,,,,2,7,006-Signed MSA,2,Closed/Won,0
"E.W. Howell Co., LLC",,2015-12-10 00:00:00.0,6920.0000,100,0,0.0000,2015-11-25 13:00:57.933,,,0.0000,0.0000,2,0,Plainview,38,,2,7,006-Signed MSA,2,Closed/Won,0
MTech Mechanical,,,0.0000,0,0,0.0000,2015-11-24 15:39:21.29,,,0.0000,0.0000,1,0,Denver,9,,2,12484,009-Nurture,1,Open,0
"Precision Systems Engineering, Inc.",,,0.0000,0,0,0.0000,2015-11-24 15:02:11.92,,,0.0000,0.0000,1,0,Sandy,49,,2,12481,003-Demo Complete/Evaluating,1,Open,0
R&H Mechanical,,,0.0000,0,0,0.0000,2015-11-21 14:40:08.927,,,0.0000,0.0000,1,0,,9,,2,12484,009-Nurture,1,Open,0
LandCare,,2016-02-27 01:15:02.78,101000.0000,0,0,0.0000,2015-11-21 13:28:09.587,2015-12-02 00:00:00.0,,0.0000,0.0000,2,0,,0,,2,11,008-Cancelled/No Selection,4,Closed,0
Berglund Construction,,2016-02-08 00:00:00.0,2760.0000,100,0,0.0000,2015-11-20 13:54:31.84,,,0.0000,0.0000,2,0,Chicago,18,,2,7,006-Signed MSA,2,Closed/Won,0
ZFA Structural Engineers,,,0.0000,0,0,0.0000,2015-11-19 17:32:10.643,,,0.0000,0.0000,1,0,San Carlos,8,,2,12484,009-Nurture,1,Open,0
Perlo Construction,,,0.0000,0,0,0.0000,2015-11-19 15:39:38.99,,,0.0000,0.0000,1,0,Portland,41,,2,12484,009-Nurture,1,Open,0
"Pangea Enterprises, Inc.",,2016-01-31 00:00:00.0,6200.0000,0,0,0.0000,2015-11-18 17:03:32.367,,,0.0000,0.0000,2,0,Houston,48,,2,9,007-Closed Lost,3,Closed/Lost,0
Harris Companies,,2016-02-29 00:00:00.0,10520.0000,100,0,0.0000,2015-11-18 15:46:19.51,2015-11-18 00:00:00.0,2015-11-25 00:00:00.0,0.0000,0.0000,2,0,,0,,2,7,006-Signed MSA,2,Closed/Won,0
KBS Inc,,,0.0000,0,0,0.0000,2015-11-18 14:14:33.34,,,0.0000,0.0000,1,0,Richmond,50,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Rachel Spicer,,,0.0000,0,0,0.0000,2015-11-18 11:42:12.297,,,0.0000,0.0000,1,0,,0,,2,12481,003-Demo Complete/Evaluating,1,Open,0
